科技	移动数字电视8GB容量 尼欧TV-12仅589    作者：曹锐    尼欧TV-12CMMB是一款搭载了4.3英寸触摸屏的移动数字电视。该机支持移动电视功能之外，还可播放多种音视频格式。今天该机的市场报价为4GB/499元 8GB/589元。咨询电话：010-82664048 13621168190。    尼欧TV-12    容量：4GB/8GB 报价：499元/589元    编辑点评：尼欧TV-12搭载了4.3英寸触摸屏，支持MP3、WMA、WAV、APE、FLAC等音乐格式，以及RMVB、RM、AVI、MPEG、WMV、FLV、MP4等格式的视频播放。具备FM收音、录音、时钟、日历、EBOOK电子书、图片浏览等附加功能，可收看CMMB移动数字电视。 
房产	北京今年不实施跨区选保障房晨报讯（记者 姜葳）市住建委委员、新闻发言人徐志军昨日表示，北京近期将出台一系列具体政策，从促进房地产供需平衡、抑制投资投机性住房，加大房地产市场监管等方面入手，确保北京市房地产市场平稳健康发展。他还透露，春节后将曝光一批违法违规房地产企业，这些企业的违规行为包括捂盘惜售、囤地等。捂盘惜售房企上黑榜针对日前发布的《国有土地上房屋征收与补偿条例》征求意见稿，市住建委委员、新闻发言人徐志军澄清，该办法与本市去年6月实施的《房屋拆迁安置和补偿办法》并不矛盾，只是“补偿方式是因地制宜、多样化的。”在拆迁补偿问题上，除了依法依规进行，同时还要引入第三方机制进行评估；仍达不成协议的，拆迁方和被拆迁方还可以通过仲裁或诉讼等法律手段来解决。徐志军还透露，春节后将曝光一批违法违规房地产企业，这些企业的违规行为包括捂盘惜售、囤地等。跨区选保障房不实施徐志军介绍说，申请保障房原则上还是限于各区，过去有人性化考虑的特例，“今年或者说近期还没有实施跨区选保障房的计划。”但他同时表示，如果跨区条件充分、需求强烈，比如家在西城，工作在海淀，可以通过户籍调整，“先迁户口，再选房”。另外，政策性保障房将由“以售为主”向“租售并举”转变，逐步加大公租房和廉租房在整个保障房结构中的比重，“但并不是说完全取消经济适用房。”我要评论
教育	美国50岁妈妈入读哈佛大学 鼓励他人不忘追梦中新网(微博)9月30日电  据“中央社”报道，里诺因为结婚生子而放弃大学学业。如今育有11名子女的她，在50岁之际终于能够继续念书，而且还是去哈佛大学。美国知名学府哈佛大学本学期开学，来自俄克拉荷马市的50岁妇人里诺走在校园，常被人以为是校职员工。虽然里诺比其他学生年长很多，但她也是新鲜人。里诺传奇般的人生故事，让她成为新闻焦点人物。报道称，1981年里诺因为结婚生子，决定放弃俄克拉荷马大学的学业，婚后她总共生了9女2男，是个忙碌的全职妈妈，在俄克拉荷马市开设体操教室。里诺说：“一旦开始生儿育女，你会全心全意放在孩子的目标，希望他们获得最好的，至于自己的事情，就摆到旁边了。”她表示，每次都承诺自己，只要等小孩满5岁，就能回去大学读书，想不到婚后孩子一个接着一个出生，念书计划只得一直顺延。她的11个孩子，现在最大的29岁，最小的才7岁。2009年，里诺排行最小的孩子终于满5岁，返回学校的愿望终于得以实现。里诺说，当时心情相当紧张，同学们年龄跟她差一大截，她带着纸笔去上课，其他人则带笔记本电脑。在1年半的时间内，里诺修完76小时的课程，而且拿到满分4分的成绩。这让她对于继续进修有了信心，把目标放在进入哈佛大学攻读硕士。这学期，她成功进入了哈佛大学推广进修学院，如果完成3堂先修课，接着就能进入国际关系硕士班就读。每周一，里诺从俄克拉荷马市的住家出发，前往相隔千里之外的波士顿校园上课，家里大小事暂时交给先生单独打理，她在周二早晨回到家里。里诺说，希望自己的实例能让更多人得到启发，永远不要认为来不及追求自己的人生梦想。
财经	觊觎官钱创投移情引导基金胡中彬政府成了创投业最慷慨的投资者。日前，北京市创投引导基金公开征集第三批合作创投机构，开始又一轮的 “招亲”。为解决中小企业融资难，从去年下半年开始的创投引导基金热进入了又一个加速推进期，目前全国已经有多个地方政府成立了创投引导基金。由于对合作机构的门槛不高，政府出资的引导基金成为许多创投心仪的对象。业内人士指出，以政绩为出发点的政府引导基金和以追求商业利润的创投结合在一起，两者目前仍然处在一个利益磨合期。傍上引导基金作为有着众多中小企业的北京市，去年底便启动了创投引导基金，目前规模为8亿元。现在，北京市已经开始公开征集第三批合作创投机构。“前期投资的创投3000万至8000万元不等，参股创投投资于北京区域内创业期中小企业的资金额度不低于引导基金出资额的2倍。”北京市发改委中小企业处处长郭俊峰称，第三批合作创投在报名条件、评审等方面跟前两批情况一样，选择标准没有变化。郭俊峰表示，北京设立引导基金的总额为8亿元，希望能够引导20亿元，形成30亿元的投资规模。“这是北京市设立创投引导基金的出发点。”北京并不是最先酝酿创投引导基金的地方，此前，已经有深圳、江苏、重庆、陕西等多个地区设立了创投引导基金。和北京创投引导基金操作思路大致相同，各地政府的引导基金都期望能够通过一小笔投资，带动一大笔投资，实现“撬动资金”的目的。“我们已经获得了北京市创投引导基金的投资，但这是我们目前唯一合作的引导基金，我们主要的融资和退出渠道还是在海外。”信中利投资董事长汪潮涌称。自金融危机以来，资本市场的融资渠道受到了很大的影响，尤其是一些融资渠道并不成熟的创投面临着严重的融资瓶颈，而由于各地政府引导基金对合作创投机构的门槛均不算高，这让政府引导基金成为创投颇为重要的融资渠道。许多创投把各地引导基金当成了争抢的目标。在北京市创投引导基金前两次“招亲”中，就分别有17和16家创投机构提出了正式申请。利益契合点是关键地方政府通过设立引导基金选择与创投机构合作的方式，初衷是希望能够有效带动社会资金对于中小企业的融资支持，同时也能够帮助创投找到合适的投资项目。起步较早的北京市创投引导基金表面上推进得很顺利，但期间也透露出一些利益博弈的痕迹。早在去年9月初，北京市就宣布了第一批7个拟合作创投机构，其中包括深创投、启迪创投、晨光创投、景林资产、银河投资、青云创投和张江汉世纪投资。然而，在北京市12月与首批合作创投的签约仪式上，合作创投的名单却发生了微妙的变化。7家变成了5家，景林资产和青云创投并未在列。据了解，这两家创投是与北京市达成了合作意向，但在具体合作细节上的谈判却一直未能完成，直至现在也还未能达成默契。“每个机构的情况不一样，比如投资方式、规模上还需要进一步协商，我们将按照北京市的政策来要求。”郭俊峰称。一位投资界资深人士认为，每个引导基金都希望合作成立的基金所投资的企业应该以当地企业为主，如北京中小企业创投引导基金就有一条规定：投资于北京区域内创业期中小企业的资金额度不低于引导基金出资额的两倍，但作为商业机构的创投自然是希望利益最大化，相当于将创投的一部分资源完全限制在了某一个区域，这绝不是创投乐意接受的。另一位与北京合作的创投机构负责人也直言，创投希望GP(出资人)干涉得越少越好，也希望资金量越大越好，但现在的地方引导基金都希望能够以最小的杠杆来撬动，地方政府也不能够寄望于就通过一个基金就能够完全带动当地中小企业的发展。汪潮涌认为，地方政府管理者是不是有市场化的意识，与创投的投资管理理念是否一致，这也是决定能否寻找利益契合点的关键。来源：经济观察网
体育	76人输球主帅却笑着采访 伊戈达拉让斯帅想起皮蓬新浪体育讯北京时间4月17日(迈阿密时间4月16日)消息  76人输球，主帅道格-科林斯的脸上却一点儿也看不到惆怅。比赛结束后，他还和勒布朗-詹姆斯紧紧拥抱，丝毫不见对手的味道。 科林斯是带着笑容走进新闻发布室的。“能把他们的命中率限制在42%，三分球命中率只有24%，看起来我们做的还不错，我们全场只有9次失误(实际上为8次)，而且从他们的(13次)失误中得到16分，但是进攻篮板和罚球让我们最终输掉了比赛，”科林斯说，“他们在第二节改用联防，我们很难找到投篮机会，进攻一下就停滞了，也就是那段时间，他们将比分反超，并且拉开了差距，这直接决定了比赛的走向。我原以为将三巨头的得分限制在75分以内就有机会赢球，没想到还是不行(三巨头今天仅得到63分)。”全场比赛，热火获得了39次罚球(命中31次)，而76人仅获得15次(命中12次)。赛后，有费城记者想引诱科林斯分析一下原因，找找当值裁判的茬，科林斯没有上当，用一句玩笑轻松化解。“我不能回答你这个问题，要不然我给我孙子准备的大学教育基金就不保了(暗指遭遇联盟罚款)，所以我得避开这个问题，我真的无法回答，”科林斯说，这个玩笑也引得满场记 者开怀大笑。科林斯的玩笑还没有完，结束采访正准备起身离开，76人公关插话：“待会我们会带朱-霍乐迪、埃尔顿-布兰德等球员来接受采访。”话音刚落，科林斯拍了一把桌子，说：“希望他们待会别说我的坏话！”新闻发布室再次响起了爽朗的笑声。作为球队核心，安德烈-伊戈达拉全场仅得到4分，不过贡献了9次助攻和8个篮板，他的表现也征服了热火主帅。“伊戈达拉让我想起了斯科特-皮蓬，非常全面，”斯帅说。(新浪体育 黎双富 发自迈阿密)
时尚	组图：日本流行的隐形内衣以少为潮导语：夏天女生最爱的就是吊带衫和抹胸装，不过扰人的内衣肩带却无处躲藏。不过现在日本最流行的印象内衣就解决了这个烦恼，而且要是超级多，让你闪亮一夏天！黑色底加五角星图案的，搭配宽边帽子，这样的打扮，去海边度假，那一定让全海滩的人都关注你。
时尚	夏日旅行装 甜美浪漫搭配法则时尚点评：沙滩上的比基尼装，为了避免过于暴露，可以配上相应的外套和短裤。半透明的白色外套，有点点小性感。荷叶边的绿色短裤，修饰你的大腿线条。时尚点评：小背心叠穿+大花长裙，没有什么比这套更有民族风情了。配上彩色大耳环和细条凉鞋，女人味尽情散发！时尚点评：在旅店里也不能错过的性感可爱LOOK！抹胸连身毛巾衫，美丽又舒适，让你充分感受旅行中的独享快乐。
房产	上海楼市地王频现 纪录不断刷新9月10日，中海地产(企业专区,旗下楼盘)以70.06亿元的价格拿下这块新“地王”。记者 周裕妩“地王”争夺赛正在上海火爆上演。从4月到8月，从绿地集团(企业专区,旗下楼盘)、金地集团(企业专区,旗下楼盘)到华润置地(企业专区,旗下楼盘)，上海“地王”的纪录以毫不迟疑的速度在不断刷新，直到9月10日，中海地产以70.06亿元的价格拿下上海普陀长风6B、7C地块，一举刷新上海乃至全国的住宅土地市场成交纪录。而与土地市场的“大热”相比，商品住宅市场却正出现“散热”的迹象。来自上海的统计数据显示，商品住宅成交面积在6月份创下205万平方米的年内新高后，已经连续两个月出现下跌。有市民惊喜地发现，今年春节以来市场上罕见的优惠促销又回来了，虽然只有很少数的楼盘，而且力度也不大。“地王”效应笼罩的上海楼市正在进入一个敏感的十字路口：向左还是向右？再创新高还是进入拐点？距离“地王”频出的2007年已经过去一年多了，熬过了楼市低迷的2008年，“地王”退地的情形还历历在目，而随着行情回暖，开发商们纷纷调整战略，蠢蠢欲动起来。4月5日，绿地集团以9.57亿元竞得上海松江区辰花路15号B地块，这是截至当时上海最贵的地块。一个多月后，绿地集团又很快打破了自己的这个纪录，5月13日，以12亿元的底价，绿地集团竞得上海徐汇区斜土街道107街坊。新“地王”一年前流拍7月23日，金地集团耗费30.48亿元揽下上海赵巷10号地块，刷新上海“地王”纪录。值得注意的是，该幅地块的起拍价格为9.46亿元，金地的出价比起拍价溢价222%。而这也是在过去的四年里，上海第一次出现超过30亿元的纯住宅土地，上一次高价要追溯到2005年6月底，新鸿基以31.85亿元买下上海浦东滨江潍坊新村地块。就在业界还在为金地的大手笔感叹的时候，8月27日，华润置地以总地价35.22亿元的价格把嘉定南翔A07、08号，A02、A09、A10号两幅地块收入囊中，又打破赵巷“地王”的纪录，成为当天竞标的最大赢家。然而不到一个月，上海“地王”的纪录就再次被刷新。9月10日，吸引了中国内地、中国香港、新加坡和印尼等各地地产巨头企业来竞标的上海普陀区长风6B、7C地块成功拍出，中海地产最终以70.06亿元夺下。让人玩味的是，就在一年之前，在楼市低迷的大背景下，长风7C北块曾以逾16亿元的起拍价挂牌，楼板价为14364元/平方米，却惨遭流标。一年之后，该地块不仅超过此前被称为“全国地王”的北京广渠路15号地 (论坛 相册 户型 样板间 地图搜索)块，以全国最贵的土地价格成交，而且，按照这一价格计算，该地块的楼板价已达22409.3元/平方米，溢价率达129%。而目前该地块周边最贵的楼盘价格也不过2.2万元/平方米。面粉贵过面包的现象已经出现。开发商“不差钱”业内人士指出，宽松的货币政策、股市上升行情中的顺利融资以及上半年销售资金的顺利回笼，3种渠道让开发商今年“不差钱”，这使得开发商敢于不惜高价去争夺较紧俏的地块。今年的上海“地王”金地集团8月19日公告，已完成定向增发募资总额为42.36亿元。而在此前不久，金地集团刚刚与平安信托签署合作投资战略框架协议，平安信托将通过募集房地产信托计划与金地共同投资房地产住宅开发项目，预计投资总规模将达到100亿元，其中，2009年投资额预计为30亿元左右；同时，工商银行将在3年内向金地提供总额为300亿元人民币的融资授信。这3项共计，金地集团可动用的资金超过400亿元，无疑为其进一步扩张拿地带来充足的“银弹”。金地集团有关负责人早些时候也曾表示，公司希望今年可以投入最高100亿元资金，以获取优质的土地资源，进一步增强公司未来的盈利能力。9月15日，在万科的临时股东大会上，颇受资本市场关注、甚至被质疑为“圈钱”的再融资方案获得99.89%的高票通过，拟募集资金净额不超过人民币112亿元。万科称，如果成功增发，拟投入92亿元资金用于14个住宅项目的后续开发投资。万科总裁郁亮在股东大会上表示，公司很早就有了融资的设想，年报中也有提及，但直到现在才正式提出融资方案，“就是因为我们已经确信公司回到了增长轨道。”万科执行副总裁肖莉则表示，由于万科目前的土地不足三年的开发，所以，公司下半年还会拿一些地。申银万国的研究报告显示，地产上市公司上半年已经摆脱困境，销售额同比增长53%，经营性现金流同比增长为50%。截至6月30日，房地产上市公司累计预收款合计1368亿元，同比增长34%。预收款的大幅增长为今年和2010年的业绩提供了适度保证。“地王”周边房价大涨而“地王”效应反馈到住宅交易市场就是周边区域的房价应声上涨，这在一定程度上又加重了住宅市场的观望情绪，对走势还不明朗的上海楼市将是一个考验。在“新地王”长风地块周边，二手房业主普遍开始跳价，上涨幅度一般在500元至1000元/平方米，目前该地块周边的二手房平均价格由地王诞生前的1.68万元/平方米左右上涨至约1.75万元/平方米。 我要评论
教育	美攀岩爱好者飞檐走壁 徒手征服10座峭壁据外媒22日报道，要说世界上攀岩爱好者中的“牛人”，美国(微博)小伙亚历克斯·哈诺德可称得上是其中一个。今年26岁的哈诺德是攀岩老手，在没有绳索的帮助下，他攀爬了大半个地球的陡峭高峰。西起加州的约塞米蒂国家公园中著名的酋长岩，东至东南亚的最高峰神山，都留下了他的脚印。“攀登在世界各地是对当地文化的探索，这就是攀岩的真谛。”哈诺德说。哈诺德攀岩技巧相当高超，用飞檐走壁来形容一点儿也不过分。普通人攀爬酋长岩往往需要一两天，哈诺德不到3个小时就能到顶。作为一个专业攀岩家，哈诺德说当踏上峭壁的那一刻，所有恐惧就烟消云散。“当一切顺利时，你不会觉得害怕。这只是你正在做的事情。当然，攀爬的过程中有不少时候你都会怀疑自己，那个时候就要排除杂念，一心向前。”哈诺德说，“攀岩是一个过程，永不止步是最好的诠释。”尽管哈诺德已经征服了10座峭壁，勇夺“最无畏攀岩者”的称号，但他仍旧保持着低调谦虚的神态：“我从来没觉得自己是攀岩明星，或是认为我名气大。因为别人没有攀岩过也不会去，所以才觉得我不可思议。”
体育	现场：布莱切2犯阿联登场即开张 沃尔归来首节0助新浪体育讯北京时间4月4日，奇才客场挑战山猫，禁赛一场的沃尔在这场比赛迎来复出。开场由麦基和2001年奇才选中的状元夸梅-布朗跳球，山猫得到球权，迪奥上篮不进，奇才第一次进攻由埃文斯出手，也没进，奥古斯丁中投不进，布莱切进攻造成布朗犯规，两罚一中。山猫由亨德森跳投命中，奇才再次将球交到布莱切手中，近距离出手偏出。夸梅-布朗先是进攻三秒违例，随后在防守端领到个人第二次犯规，被怀特换下，克劳福德中投不进。怀特篮下命中一球，麦基很快暴扣回敬一球。怀特中投不进，亨德森抢下前场篮板，二次进攻也没进。布莱切抢下篮板，克劳福德快攻上篮没进，康宁汉姆中投打铁。现在比赛是按着山猫的节奏在打，主打阵地和防守，双方命中率都不高。怀特上场后冲击力很大，不断冲抢前场篮板，第一次遭布莱切封盖后，第二次造成后者犯规。7分48秒，易建联替换布莱切登场，刚一上场便有所斩获。埃文斯中投不进，阿联抢下前场篮板，随后中投命中。沃尔断球，埃文斯反击上篮不进，亨德森右侧底线突破上篮命中。阿联再次中距离出手，这次没进。康宁汉姆争抢篮板时犯规，克劳福德上篮命中。亨德森中投不进，埃文斯反击造成康宁汉姆犯规，两罚命中。此后麦基开始发威，先是抢下前场篮板直接补扣得手，随后又赏给迪奥一记火锅，但奇才外线命中率较差，沃尔中投偏出，克劳福德也不进，山猫连得6分，17-11暂时领先。中远投不进，奇才外线球员开始突破，克劳福德连续突破上篮命中两球，沃尔遭迪奥封盖，塞拉芬篮下不进后杰弗斯抢下前场篮板被亨德森犯规，两罚命中，奇才将比分扳平。1分22秒克劳福德三分命中，这是奇才今天第一记三分，奥古斯丁中投不进，沃尔得到篮板反击被卡罗尔犯规，两罚命中。沃尔打满首节12分钟，只得到这两分，没有助攻。第一节比赛结束，奇才22-19山猫。(草头王)新浪体育讯北京时间4月4日，奇才客场挑战山猫，禁赛一场的沃尔在这场比赛迎来复出。开场由麦基和2001年奇才选中的状元夸梅-布朗跳球，山猫得到球权，迪奥上篮不进，奇才第一次进攻由埃文斯出手，也没进，奥古斯丁中投不进，布莱切进攻造成布朗犯规，两罚一中。山猫由亨德森跳投命中，奇才再次将球交到布莱切手中，近距离出手偏出。夸梅-布朗先是进攻三秒违例，随后在防守端领到个人第二次犯规，被怀特换下，克劳福德中投不进。怀特篮下命中一球，麦基很快暴扣回敬一球。怀特中投不进，亨德森抢下前场篮板，二次进攻也没进。布莱切抢下篮板，克劳福德快攻上篮没进，康宁汉姆中投打铁。现在比赛是按着山猫的节奏在打，主打阵地和防守，双方命中率都不高。怀特上场后冲击力很大，不断冲抢前场篮板，第一次遭布莱切封盖后，第二次造成后者犯规。7分48秒，易建联替换布莱切登场，刚一上场便有所斩获。埃文斯中投不进，阿联抢下前场篮板，随后中投命中。沃尔断球，埃文斯反击上篮不进，亨德森右侧底线突破上篮命中。阿联再次中距离出手，这次没进。康宁汉姆争抢篮板时犯规，克劳福德上篮命中。亨德森中投不进，埃文斯反击造成康宁汉姆犯规，两罚命中。此后麦基开始发威，先是抢下前场篮板直接补扣得手，随后又赏给迪奥一记火锅，但奇才外线命中率较差，沃尔中投偏出，克劳福德也不进，山猫连得6分，17-11暂时领先。中远投不进，奇才外线球员开始突破，克劳福德连续突破上篮命中两球，沃尔遭迪奥封盖，塞拉芬篮下不进后杰弗斯抢下前场篮板被亨德森犯规，两罚命中，奇才将比分扳平。1分22秒克劳福德三分命中，这是奇才今天第一记三分，奥古斯丁中投不进，沃尔得到篮板反击被卡罗尔犯规，两罚命中。沃尔打满首节12分钟，只得到这两分，没有助攻。第一节比赛结束，奇才22-19山猫。(草头王)
游戏	"狂欢圣诞！《封神ol》裤袜精彩打天下GG和MM统统看过来，《封神ol》于今天(23号)正式开启“圣诞狂欢周”激情盛宴。截止到2010年1月6日，两周的狂欢，大餐道道美味绝伦，有上线就能白拿“圣诞老公公的礼物”，还有“四环跑环”获大礼箱活动。这些物品都隐藏在圣诞老人的彩色袜子和小裤裤中，这裤袜究竟藏匿何方宝物，咱们寻踪探宝，好宝贝在手自然畅游封神，轻松打天下！圣诞老人的彩色袜子分为白、红和绿三种，而他的小裤裤只有一种，不要小觑。俗话说的好，物以稀为贵，小裤裤包含种种极品，各种宝石原石，万能开封诏卷以及圣诞老人的艳照，艳照可助你获得大量经验！此外，袜子颜色越鲜艳，里面的礼物就越好。白袜子囊括大双倍杀怪卷、宝石原石等；绿袜子有荣誉双倍卷、万能开封诏卷等；红袜子包含氏族贡献卷、宝石原石等。无论是圣诞老人派发的礼物还是劳动回报的欢乐箱，能获得涵盖各种珍宝的圣诞老人小裤裤，将直接验证了你在《封神ol》超高的人气，12月23日至2010年1月6日，封神圣诞狂欢周与你不见不散！附：NPC所在地图：西岐城市集；玉虚宫易物区；枉死城换物殿；碧游宫交易厅；首款大型3G神话手机网游《封神online》介绍：《封神online》是由空中网旗下知名手机游戏品牌空中猛犸投入两年时间精心原创研发的大型神话即时战斗手机网络游戏。以大众耳熟能详的封神榜为背景，配合新奇趣味的剧情任务，让玩家身临其境感受中国古典文化魅力。《封神online》首次实现数百张地图、上千个任务、万余种道具等大规模的内容内置，突破传统手机网游在技术上的容量限制，其独具创新的原创换装系统，更将人物和怪兽类型拓展至千万种。《封神online》强调用户“主体性”，以玩家为中心随着剧情的深入逐步展开庞大系统脉络，让玩家通过动态游戏过程享受跌宕起伏的游戏乐趣。在这个奇幻的封神世界里，有你从未感受过的新奇体验。下载方式：手机登录fs.kong.net下载或发送手机短信""FS""到106633554455免费下载。客服电话：400-650-6628(中国大陆任何地区拨打，只收取市话费用)客服信箱：gamekefu@kongzhong.com手机(电脑)登陆：fs.kong.net"
家居	包工头不断要钱 新房子装修一年新快报讯 (记者 辛捷恺 实习生 郭超)“原本只需3三个月就可‘搞掂’的工程，却用了一年零两个月。装修期间还多次要钱，共计86000元！”祈福新村的董阿姨辛辛苦苦攒钱买房，本想装修完就入住；但是一年多过去了，钱花了不少，房子却仍然残旧不堪。“更闹心的是，工程负责人龙先生居然把工人都叫走，扬言要再拿1万，否则继续‘罢工’！”记者在现场看到，三层楼高的房子，房里房外一片狼藉，对门的地方堆着黄沙，接水的管子裸露在外，木屑和碎玻璃满地都是。屋内更是凌乱不堪，七八个油漆桶东倒西歪，地上未撬完的地板，工人施工用的梯子、木棒、铲子胡乱摊着，连放脚的地方都没有。阿姨无奈地说：“由于他们负责的工程迟迟未完成，其他装修项目也无法进行。”记者还看到，与董阿姨家同时期买房、甚至比她晚买房的邻居也早已入住。下午3时许，记者见到了工程队的老板龙先生。他态度很强硬，拿着账目表对董阿姨说：“如果不确认价格的事情，我是不会开工的。你看你儿子什么时候有空，一项项确认之后，我可以保证6天内完工。我现在也不收你什么钱了，但是你必须承认我之前的劳动。要不你再怎样说，我都不会答应去动工的。我需要你们给我一个承诺，我才敢放心开工！”协商在争吵中再次停下来。最后，董阿姨表示：“如果再协商不了，我会要求走司法程序，让他们赔偿我的精神损失，以及因为装修延期、无法将房屋出租的损失。” 
体育	热火小将竟不听大佬告诫 詹韦劝不住他扔自杀一投新浪体育讯前三场全败的76人在这场比赛一开始就表现出了惊人的气势，背水一战的他们开场之后不久就取得了20-6的领先。究其原因，热火首发控卫迈克-毕比的不在状态就是主要原因，不过好在热火阵容拥有足够的深度，小将控卫马里奥-查尔默斯一度让大家眼前一亮，连中三个三分球帮助热火追分。与毕比的屡投不中不同，查尔默斯在刚上场用几个球找了手感之后就找到了准星。上半场查尔默斯就投中了三次三分，而这样的空位三分也是三巨头最需要他们的帮手们做好的事情。热火主帅埃里克-斯波尔斯特拉让查尔默斯在首节末段出场之后就打满了整个上半场。查尔默斯半场贡献的9分2抢断也没有令主教练失望，更难能可贵的是半场结束前，在大家的共同努力下，热火已经以47-46反超了一分。查尔默斯在第二节的追袭里可谓是功不可没，在热火打出的最大的一波12-0的小高潮里，查尔默斯投进了两记空位三分。这两记三分的意义并不只是统计数据上的6分而已，对于开场后一直落后十分以上的热火来说，这两个球就好像给了他们赢回主动权的信心一般。不过查尔默斯毕竟还是太年轻了，半场结束前他的最后一投就有些不那么合适。这个球甚至让德维恩-韦德和勒布朗-詹姆斯都有些不满意，韦德在中场接受采访前逮着他一通说，后来回到球员通道的时候詹姆斯也没有放过这个教导小弟的机会，一直在和查尔默斯讨论着。可是，小查却没有及时体会两位大佬的意图，尽管赛后他的效率值却高达+13，意味着他在场上的时候热火赢了13分。但第四节，查尔默斯两次浪荡的三分球出手使热火陷入被动，特别是最后一次，可以算是热火被反超的主要原因。查尔默斯应该知道，才投进几个球不能太得意，冲动真的是魔鬼。作为一名组织后卫，犯下这样的错误实在是不应该的。当然这场输球也不能说明太大的问题，毕竟3-0领先的热火有资本稍微放松一下。但查尔默斯若不能汲取教训，那么以后还得交更昂贵的学费。(二六八)
家居	南京楼梯业标准即将出台 行业规范在即为加快南京楼梯行业标准的制订，进一步规范楼梯行业发展，江苏林产工业协会木楼梯专业委员会举办了第9届中国国际林业、木业机械与供应展览会，召开中国林产工业协会木楼梯专业委员会木楼梯标准制订和原材料供求洽谈会，共同商讨行业标准化，加强原材料供求见面，促进楼梯行业发展。据了解，林产工业协会木楼梯专业委员会相继开展了标准制订、品牌建设和科技创新等多方面的准备工作，日前，已向全国木材行业标准化技术委员会申报并批准了《木楼梯行业标准》制订项目，这些工作为木楼梯专业委员会的正式成立奠定了基础，同时对于规范木楼梯行业，促进木楼梯行业发展将起到积极的作用。本次研讨会由中国林产工业协会，中国林产工业协会木楼梯专业委员会主办。华汉国际会议展览有限公司协办，会议内容主要有，木楼梯专业委员会工作回顾和计划；研讨国内外木楼梯市场状况和技术进步；研讨国内外木楼梯标准情况及其差异；初步酝酿标准框架和标准水平；推荐参与标准起草的企业和专家；研讨木楼梯原材料供求状况及市场发展趋势等。 
房产	新房成交量下滑二手房成交触顶 市场再亮红灯回建强相对于一手房，二手房的成交更具有市场指向性，买卖双方几乎都是自然人，价格博弈更充分。上半年，正是二手房率先启动，成交量上升，带动了一手房的成交回暖。在一定程度上，二手房市场的发展往往是“春江水暖鸭先知”，能够反映市场未来的走势。媒体报道，上海8月二手房价格指数为2442点，较7月上升15点，环比涨幅0.62%。全市18个区县中的13个区平均涨幅为1.31%，涨幅略有下滑，而宝山等非中心城区涨幅下滑比例最大。这说明上海二手房市场经过前期的大幅度上涨后，目前上涨动力已经不足。从区域看，中心城区二手房价格还比较坚挺，但非中心区域涨幅下滑，产生分化，这与一手房市场成交量下滑是相辅相成的。虽然上海近期又爆出了70亿元的全国地王，但地王的产生并不是房价必然继续上涨的理由。从另一个角度看，在市场高峰时期产生的地王往往风险更大，历史上新江湾仁恒地块、黄浦163地块等，都是因为在市场最疯狂的时候高价拿地而备显尴尬。从全国范围看，统计局最新发布的数据显示，8月份二手住宅销售价格同比上涨3.6%，但环比上涨0.6%，涨幅比7月份缩小0.3个百分点。这说明虽然8月份二手房价格依然在上涨，但涨幅已经开始回落了。从成交数据看，二手房市场显现调整迹象，但这仅仅是表象，真正的原因是政策和买家心理预期出现了调整。在央行“动态微调”的表态后，7、8月份的新增贷款也大幅度下降。现在银行对于首套二手房的贷款也开始趋于谨慎，有调查显示，现在首套二手房要想获得八成贷款也比较困难了。除了贷款成数缩减，金融机构对二手房的交易秩序也开始更加严格起来。为防范信贷风险，北京银监局则向各银行发出通知，要求从9月1日起，二手房放贷时，额度比照银行给予该套房的评估值以及北京市存量房屋买卖合同的价格，在两者之间取低。这意味着二手房市场上长久以来为避税做低成交价的黑白合同得到遏制。这个政策在一定程度上会影响到二手房的成交量。综合来看，二手房市场的调整已经不可避免，这将再次给市场亮起调整的红灯。二手房如果率先调整，一手房市场按照规律会跟随其后发生调整。从目前市场运行情况看，一线城市一手房的交易量已经开始下降了，成交均价由于成交结构的因素还依然保持高位。预计市场在未来可能陷入观望期，价格首先会在城市外围地区进入调整，在上海，首先进入调整的应是外环外地区，即市场供应量较大且各项配套不太成熟、前期价格又被非理性推高的区域。(作者系上海易居房地产研究院高级研究员)     相关新闻：    成交量下滑态势蔓延 房价出现松动    北京楼市成交量降三成 楼市金月难现    8月京沪深三地成交量齐跌 最高下跌幅度超20%    北京商品房成交量连降2月 15个楼盘再掀打折风我要评论
